Year,Month,Day,sourceLatitude,sourceLongitude,SourceState,destinationLatitude,destinationLongitude,destinationState,distanceKM,taxiDurationMin,vehicleType,vehicleOption,weight,price
1996,6,2,35.694621,51.399543,7,36.157684,45.484404,1,728,573,1,6,2,2000000
1996,4,22,35.808381,51.009978,4,38.069031,46.286224,0,589,370,3,8,1,8000000
1996,3,3,34.639781,50.879729,17,30.239918,57.071421,25,851,535,3,2,24,5800000
1996,2,2,36.644264,53.300032,19,36.296694,59.608292,9,723,539,2,8,8,4100000
1996,3,12,37.547031,45.066514,1,32.673112,51.660685,3,1038,709,1,6,2,5890000
1996,5,31,33.990068,50.680814,20,36.538939,52.688866,19,457,378,1,6,4,4700000
1996,5,22,36.291975,59.60099,9,35.701955,59.856561,9,86,75,2,3,9.06,1780000
1996,2,26,31.891286,54.360309,30,36.562908,53.065081,19,738,553,1,6,3,4300000
1996,6,12,32.67682,51.671147,3,31.320651,48.680519,11,511,445,2,5,3,4755000
1996,3,24,34.315535,50.537585,17,35.698016,51.408207,7,212,151,2,3,10,2500000
1996,5,31,36.400765,47.111712,1,36.400765,47.111712,1,0,0,1,6,1.8,1000000
1996,3,28,29.110027,58.354073,25,35.699754,51.400635,7,1168,739,1,6,3,6300000
1996,3,29,32.005145,51.217297,23,31.316963,48.678276,11,410,355,1,5,3,2000000
1996,6,4,37.286295,49.584117,29,33.988821,50.690741,20,463,340,1,6,3,3500000
1996,3,28,35.813898,51.001934,4,35.699215,51.407848,7,42,47,1,1,3,1500000
1996,4,10,32.171939,54.063165,30,30.405176,55.992915,25,290,191,1,6,3,2600000
1996,3,13,37.426194,47.711386,0,38.075002,46.291481,0,166,144,3,3,24.35,5345000
1996,6,1,34.776299,50.523151,17,36.143823,49.223558,12,240,196,3,2,20,5000000
1996,1,15,32.025644,54.11632,30,32.673138,51.666507,3,300,205,1,6,2.5,1900000
1996,1,12,38.536713,47.781233,2,35.703721,51.395505,7,672,480,1,6,4,3500000
1996,2,23,36.040393,50.525667,16,35.700345,51.402688,7,95,87,3,2,22,6700000
1996,2,30,33.986886,50.689943,20,35.704979,51.400308,7,252,179,3,2,24.1,5145000
1996,2,10,36.280407,50.006663,16,36.280407,50.006663,16,0,0,1,6,4.5,750000
1996,3,3,31.753587,54.221693,30,27.184157,56.273427,21,664,454,3,2,20,7533000
1996,1,19,32.632523,51.36061,3,35.696303,51.405835,7,465,296,1,6,2.5,2060000
1996,5,10,36.374038,54.894761,13,37.234121,55.19222,28,171,169,1,8,2.5,1320000
1996,1,24,32.67275,51.670321,3,35.702348,51.402136,7,447,285,1,5,2,2101000
1996,3,3,36.208244,57.687407,9,35.703883,51.403663,7,656,450,1,6,2.25,2600000
1996,6,12,36.894937,54.107367,28,35.696705,51.407141,7,392,334,0,0,15,4750000
1996,6,21,29.621688,51.654734,15,28.969205,50.842761,6,165,138,3,7,7,5250000
1996,6,16,32.798009,51.690467,3,35.65825,51.060073,7,405,282,2,0,10,3160000
1996,5,13,29.775936,52.712743,15,34.098537,49.689832,20,728,512,2,0,10,6320000
1996,5,16,37.447294,57.692712,10,36.647354,51.492325,19,654,544,0,3,15,5804000
1996,4,19,36.129802,59.005513,9,36.548569,52.682441,19,665,477,1,5,2,2800000
1996,5,2,35.699011,51.40771,7,32.674671,51.671583,3,448,288,3,8,18.33,7700000
1996,1,25,32.006347,54.212436,30,38.079509,46.282468,0,1132,741,2,0,10,7810000
1996,4,24,33.054392,51.126259,3,27.772655,52.196112,6,883,623,3,2,22,12020000
1996,1,25,28.844124,52.57512,15,29.607747,52.531184,15,123,124,2,3,10.47,1350000
1996,1,15,29.469669,50.992913,6,35.696461,51.406756,7,1009,750,1,6,2,3000000
1996,6,1,36.819939,50.872471,19,36.569897,51.962213,19,114,119,1,8,2,1000000
1996,1,21,36.191396,50.086431,16,38.081873,46.293124,0,486,318,2,0,10,4640000
1996,2,21,36.465403,52.34344,19,38.078898,46.289133,0,802,580,1,1,3,5800000
1996,1,27,33.981205,51.445446,3,35.702721,51.398457,7,244,169,1,6,3.12,1500000
1996,4,14,35.699107,51.402988,7,27.277319,54.478116,21,1319,911,3,7,16.5,12100000
1996,1,26,35.703493,51.395316,7,36.280737,50.005508,16,150,123,3,2,20.67,4100000
1996,1,20,34.448019,46.592948,26,34.32917,47.075958,26,56,52,1,6,3.5,897000
1996,6,16,30.267684,51.98175,15,30.408094,55.994989,25,570,422,3,4,3,7230000
1996,1,29,32.319837,50.844984,23,31.893178,54.364103,30,418,299,0,0,15,5500000
1996,5,2,34.636143,50.873988,17,35.016072,50.35745,20,77,76,3,2,22,4000000
1996,5,28,36.838252,54.430112,28,37.39913,57.929424,10,376,312,0,0,15,2730000
1996,1,27,36.287077,47.749821,24,30.432182,49.101016,11,926,680,0,3,14.88,5951000
1996,4,24,35.659662,51.064471,7,30.592061,50.243514,11,957,681,3,2,22,14000000
1996,5,30,35.026679,50.358123,20,37.285463,49.59009,29,329,262,1,6,2.5,2300000
1996,4,20,36.121211,48.591468,12,36.435078,48.791446,12,41,39,0,3,14,1560000
1996,4,12,35.295922,51.694412,7,36.469537,52.345411,19,231,248,2,0,10,3200000
1996,5,7,31.480842,48.433748,11,30.642605,48.665634,11,150,133,1,8,2,1200000
1996,5,7,38.42954,45.780078,0,38.249123,48.296331,2,290,243,3,3,22,7080000
1996,5,12,31.995322,54.213027,30,36.570631,59.191078,9,949,660,3,2,22,9000000
1996,5,24,32.627736,51.371623,3,35.0162,50.355734,20,331,231,2,3,10,2690000
1996,6,22,32.671521,51.665927,3,32.984261,50.413453,3,148,113,1,6,2.5,1090000
1996,4,17,30.192794,56.812163,25,27.176252,56.271665,21,463,318,3,2,25,7750000
1996,2,25,31.894536,54.359482,30,29.611131,52.541094,15,438,312,2,0,5,3200000
1996,2,28,35.706967,51.399488,7,34.803331,48.519217,22,321,224,2,0,7.42,3162000
1996,5,10,35.699595,51.398333,7,38.077062,46.288975,0,625,405,2,5,2,5280000
1996,2,27,37.563828,56.92876,10,36.30423,59.607726,9,314,249,1,5,3,1967000
1996,3,24,35.013987,50.36127,20,36.30442,59.605732,9,1029,674,1,1,3.5,5360000
1996,2,20,35.931178,50.81866,4,32.666888,51.668721,3,512,328,3,4,24,4950000
1996,2,3,37.27704,49.586118,29,32.674876,51.671449,3,642,460,3,2,20,10800000
1996,1,6,32.382595,48.401569,11,34.795055,48.513466,22,441,343,2,0,9.27,4791000
1996,5,25,29.194714,52.690252,15,28.843034,52.574746,15,59,54,1,6,1,890000
1996,4,25,36.846249,54.433915,28,36.294583,59.603618,9,615,457,1,6,4,3000000
1996,5,10,38.243269,48.295542,2,32.669545,51.658219,3,861,616,3,2,22,9850000
1996,2,31,27.142182,57.074363,21,29.602389,52.536403,15,678,495,2,0,10.2,8000000
1996,5,4,35.806285,51.005962,4,36.294013,59.608412,9,942,634,1,8,2,5700000
1996,4,28,30.26091,51.990321,15,27.360958,62.3446,14,1424,1002,3,2,20,17000000
1996,6,20,35.020262,50.364279,20,34.641002,50.875789,17,84,78,1,6,3,1760000
1996,2,6,33.986967,50.691912,20,36.301742,59.602238,9,1065,687,2,0,10,6440000
1996,5,17,37.475118,57.325121,10,37.100477,58.505072,9,127,97,0,3,14,2530000
1996,5,26,35.583629,53.392112,13,35.426643,51.797554,7,169,113,3,2,24,3360000
1996,4,15,29.999182,53.011879,15,31.131094,53.244614,30,217,152,0,3,15,1500000
1996,5,29,30.278511,53.250745,15,35.167909,47.794074,24,958,641,2,0,5,9500000
1996,4,31,32.672951,51.659466,3,32.991228,50.414277,3,148,113,1,8,2,1120000
1996,2,13,37.419448,49.242859,29,35.694936,51.399221,7,365,275,1,1,5,1400000
1996,4,10,38.075913,46.295272,0,35.699247,51.40538,7,624,407,1,1,2,5270000
1996,2,2,31.133744,53.253106,30,29.611306,52.536078,15,289,209,0,0,15,2344000
1996,4,14,36.321544,48.162041,12,37.720579,48.314175,2,242,179,3,4,22,5000000
1996,1,30,28.754386,54.544977,15,25.29969,60.651312,14,971,726,2,8,8,6200000
1996,6,12,35.702347,51.408074,7,33.99108,50.680538,20,252,182,3,2,22,5400000
1996,4,17,35.578692,53.393249,13,33.638413,46.420845,5,885,627,3,3,22,6100000
1996,4,21,28.937407,53.651742,15,29.194854,52.689033,15,172,131,2,3,10,1130000
1996,3,19,31.577979,54.43909,30,35.698852,51.400659,7,665,425,3,2,22.67,9500000
1996,5,16,37.389064,57.924779,10,37.234463,55.195643,28,297,236,1,6,3,1450000
1996,3,27,36.745142,49.401804,29,36.301617,59.603914,9,1154,770,0,0,15,10855000
1996,2,22,37.232368,55.186581,28,29.604196,52.542258,15,1200,875,1,6,2.5,5000000
1996,5,24,34.068542,47.968516,18,34.330007,47.078839,26,106,88,2,0,10,1800000
1996,2,11,37.035033,55.052932,28,32.677733,51.66631,3,799,590,1,6,3.5,3850000
1996,5,4,31.317588,48.674215,11,30.587212,50.236725,11,207,158,1,5,1,1200000
1996,4,14,38.191666,45.574764,0,37.388192,46.236142,0,207,178,1,6,4,2282000
1996,5,1,30.44079,49.106883,11,35.85958,50.860846,4,968,681,3,7,22,19470000
1996,4,21,36.648903,53.291029,19,37.078076,50.391149,29,307,300,0,0,15,5500000
1996,6,5,35.706678,51.403668,7,36.923099,50.639097,19,275,317,1,6,2.5,4700000
1996,3,2,37.939169,47.541165,0,35.697931,51.404275,7,647,426,1,6,3.5,2630000
1996,6,4,32.411871,51.513212,3,32.773873,50.625332,3,122,92,0,3,15,3000000
1996,5,27,34.406822,46.853894,26,35.697874,51.398183,7,526,378,2,0,10.31,3300000
1996,3,30,35.303998,51.688288,7,36.565153,53.064247,19,285,259,1,6,4,2300000
1996,6,25,36.548201,52.685255,19,35.693793,51.397379,7,213,219,3,7,24.99,6400000
1996,2,21,33.545921,50.562581,3,35.70638,51.395262,7,333,228,2,0,10,5400000
1996,3,5,30.612483,53.196307,15,35.697775,51.398158,7,748,484,3,3,20,7000000
1996,4,1,28.750272,54.550954,15,28.970109,53.207777,15,206,154,3,2,23.98,3800000
1996,3,22,28.501802,53.561725,15,38.072596,46.295789,0,1510,1052,2,0,10,12754000
1996,6,4,30.237568,57.070496,25,30.400924,55.998321,25,114,87,3,4,4,3150000
1996,1,22,27.174979,56.281583,21,31.893312,54.363121,30,665,448,3,2,24.5,19150000
1996,2,4,38.2502,48.294375,2,35.705517,51.394992,7,589,418,3,4,23,7600000
1996,4,16,31.51597,50.826834,23,30.109932,51.529745,15,264,231,2,0,10.47,3400000
1996,1,16,36.471383,52.356463,19,30.238675,57.064518,25,1159,790,0,0,8.1,13000000
1996,3,21,33.986864,51.443913,3,38.071357,46.294086,0,769,525,2,0,8,4600000
1996,5,3,35.70758,51.398778,7,36.47247,52.872748,19,251,223,1,6,2.33,3200000
1996,3,7,35.69879,51.400777,7,29.611103,52.540606,15,931,614,3,2,18,12696000
1996,3,27,30.439178,48.171817,11,32.66418,51.665882,3,628,525,0,3,15,12000000
1996,2,28,30.806619,56.568105,25,36.29098,59.600951,9,912,634,1,6,2,2500000
1996,1,28,37.278155,49.5784,29,35.702414,51.399041,7,331,254,2,0,5,3800000
1996,3,7,33.89759,48.760856,18,33.993993,51.441306,3,356,258,2,0,10,5000000
1996,6,9,35.871781,47.601633,24,36.208478,46.464311,24,139,111,0,0,14.9,3100000
1996,2,9,35.698742,51.403175,7,33.991128,51.4439,3,247,173,3,4,20,5700000
1996,1,24,35.705733,51.403665,7,36.205143,58.796568,9,768,516,3,4,23,11000000
1996,4,29,28.965401,50.844184,6,29.608671,52.541275,15,288,250,1,6,2,3000000
1996,3,2,36.534968,46.185946,1,34.322508,47.077718,26,363,329,2,0,10,3500000
1996,2,21,36.46814,52.867371,19,35.700173,51.397149,7,253,224,1,6,3,2750000
1996,3,17,36.466463,52.346087,19,35.694427,51.399769,7,183,197,1,8,3.37,2545000
1996,3,20,37.284266,49.586543,29,35.693731,51.405992,7,331,254,3,7,17.6,7000000
1996,5,29,30.439689,49.106744,11,31.884757,54.369378,30,765,616,3,4,22,15990000
1996,1,30,30.608848,48.630438,11,31.327154,48.679288,11,99,91,3,2,24,2000000
1996,5,24,35.705972,51.402315,7,37.949177,46.120161,0,650,416,1,1,2,7800000
1996,2,20,30.245313,57.065137,25,33.994061,51.448763,3,747,486,3,2,23,9500000
1996,5,16,32.248085,54.019778,30,34.347637,58.690175,9,622,446,0,0,15,8593000
1996,6,9,35.995128,59.775144,9,36.298024,59.60155,9,46,44,3,2,22,2800000
1996,4,11,35.701693,51.403829,7,33.644968,50.073405,20,334,229,2,0,7.5,4725000
1996,1,19,29.609654,52.535625,15,34.098245,49.691155,20,760,549,1,5,3,2040000
1996,3,3,33.546817,50.563297,3,35.705989,51.39766,7,333,228,3,4,20,7500000
1996,4,14,35.721323,52.074761,7,35.700607,51.402607,7,76,76,3,2,22,3950000
1996,2,4,36.825235,49.429455,29,35.700173,51.405072,7,264,191,1,8,2.77,1800000
1996,4,7,35.020885,50.360359,20,35.695733,51.408235,7,140,116,1,1,2.5,2350000
1996,1,24,37.846349,45.967922,0,36.292568,59.611332,9,1566,1021,1,8,3,6190000
1996,2,23,27.886619,53.433343,15,35.696526,51.397301,7,1214,855,0,0,13.66,11924000
1996,4,31,35.705923,51.399406,7,36.69455,45.143352,1,745,559,3,7,20,14400000
1996,6,20,36.64192,59.115985,9,36.291295,59.602957,9,63,64,1,6,2.4,1000000
1996,4,3,33.983979,50.680945,20,36.771846,45.716705,1,734,551,0,0,15,6840000
1996,2,20,28.498373,53.55434,15,27.179656,56.276485,21,402,299,0,3,14.5,3470000
1996,5,8,30.363853,48.254091,11,35.697068,51.40517,7,952,675,3,7,18.82,8200000
1996,5,25,33.888001,48.750559,18,30.057505,50.1572,6,692,482,0,0,15,3200000
1996,3,20,35.339882,52.074339,13,35.696363,51.400481,7,82,84,1,1,3.5,1600000
1996,5,19,29.60392,52.542925,15,31.325892,48.684546,11,529,436,1,6,4.45,2858000
1996,6,2,32.67769,51.669423,3,32.861652,59.212699,8,860,594,3,2,24,10828000
1996,1,5,29.609209,52.534892,15,34.798185,48.508543,22,958,686,1,6,3,4000000
1996,5,14,35.931795,50.81856,4,32.664886,51.668527,3,512,328,0,0,5,4350000
1996,3,5,30.257647,55.087989,25,31.885836,54.357491,30,243,164,0,0,15,4500000
1996,5,11,27.182242,56.279626,21,30.26446,51.987263,15,685,498,3,7,5.58,17150000
1996,2,2,36.568949,53.055725,19,35.696835,51.39734,7,277,243,1,5,2,2467000
1996,5,29,30.606987,53.194438,15,35.706735,51.401682,7,748,484,1,6,2.91,3173000
1996,2,21,30.258862,51.984785,15,29.611403,52.540257,15,97,97,1,6,2,750000
1996,2,23,30.440054,48.178354,11,35.701366,51.402197,7,936,671,0,0,7.58,22000000
1996,2,28,31.886269,54.369007,30,31.319431,48.684336,11,768,624,0,0,12.92,11000000
1996,6,21,34.112694,46.520859,26,34.141045,45.9105,26,92,87,1,6,2,1000000
1996,3,9,31.888133,54.371175,30,29.6074,52.54134,15,438,312,3,2,10,6500000
1996,1,26,32.021472,48.382572,11,31.329479,48.680692,11,123,99,3,2,22,2878000
1996,4,27,34.801036,48.51048,22,34.092164,49.686178,20,194,160,1,6,3,2000000
1996,3,25,35.02761,50.36153,20,34.326544,47.068532,26,382,282,3,8,20,6940000
1996,5,3,31.548638,51.054071,23,32.796783,51.695704,3,215,180,1,1,3,1200000
1996,3,9,36.835227,54.43882,28,34.326674,47.068757,26,909,690,2,0,10.2,8750000
1996,6,5,30.103486,55.912884,25,30.003424,55.41685,25,59,40,3,4,22,2776000
1996,4,17,31.156725,52.654122,15,28.49347,53.555227,15,400,315,1,6,3.14,1590000
1996,4,19,37.341639,46.057046,0,35.70428,51.405897,7,604,412,2,0,10.5,5500000
1996,2,5,35.693952,51.400808,7,34.091517,49.691278,20,280,201,2,0,8,3683000
1996,2,21,29.614459,51.646878,15,29.604644,52.544491,15,134,124,2,3,10,1810000
1996,4,23,29.618542,51.648859,15,32.640262,51.3632,3,457,391,1,6,3.13,3420000
1996,5,30,35.661897,50.977337,7,35.514806,51.169664,7,31,49,3,2,20,5000000
1996,2,27,35.898798,49.763647,16,34.318331,47.072106,26,386,313,3,3,22,2700000
1996,1,20,32.357793,53.989894,30,32.674859,51.667486,3,261,179,1,6,3,1900000
1996,6,5,32.666361,51.659618,3,35.814102,51.011076,4,481,302,2,0,7,5052000
1996,5,19,33.093956,51.476736,3,33.120201,46.1699,5,719,587,3,7,12,15719000
1996,3,31,32.867563,53.089227,3,29.610831,52.543564,15,559,397,3,4,25,6227000
1996,3,9,35.419203,51.786141,7,32.668775,51.665712,3,445,294,1,5,2.33,3200000
1996,2,13,35.720069,50.363929,4,38.080497,46.295373,0,515,353,2,0,10,5045000
1996,4,28,38.436636,45.778727,0,38.247797,48.298151,2,290,243,1,6,2.5,2400000
1996,1,19,36.764671,45.718366,1,27.182083,56.273025,21,1818,1260,3,7,22.5,17944000
1996,5,19,33.633972,46.423848,5,33.736829,46.672826,5,96,128,1,8,2.2,600000
1996,2,14,36.129603,59.001799,9,36.216141,58.792402,9,24,23,1,5,2,700000
1996,3,16,30.440556,49.107682,11,25.29812,60.645933,14,1712,1259,3,2,21.2,28700000
1996,4,10,35.018867,50.361525,20,36.412858,54.966468,13,534,357,1,1,3,4782000
1996,3,29,37.838016,45.979347,0,30.246676,57.070134,25,1550,1002,3,2,24.1,14500000
1996,3,22,33.990953,50.692475,20,29.609601,52.534109,15,662,454,1,6,3.1,2940000
1996,5,14,36.303796,59.61242,9,35.725887,50.367461,4,1015,688,3,2,22,8317000
1996,2,26,30.675056,51.590447,27,31.320791,48.685418,11,426,342,0,0,15,6000000
1996,4,14,34.647148,50.879924,17,31.884138,54.368214,30,491,318,3,2,10,5000000
1996,3,10,36.277029,50.00212,16,32.67246,51.670937,3,470,325,3,7,12,7120000
1996,5,9,37.850695,45.978525,0,37.947379,47.537931,0,174,142,2,0,10,2150000
1996,4,14,27.113714,56.062496,21,35.705451,51.398365,7,1304,843,3,7,24.16,29500000
1996,2,13,36.465822,52.351931,19,36.302034,59.611387,9,807,582,3,8,20,11880000
1996,4,18,35.025723,50.363595,20,27.090234,62.94621,14,1751,1167,3,7,24,32000000
1996,2,17,36.279875,50.011454,16,29.604809,52.53967,15,952,651,1,6,4,5720000
1996,3,8,37.968982,46.025665,0,38.078488,46.286252,0,31,41,1,6,2,1000000
1996,3,9,35.700617,51.401375,7,35.700617,51.401375,7,0,0,1,5,2,1500000
1996,6,16,35.251116,58.469429,9,36.29881,59.601172,9,244,177,3,4,24,6550000
1996,3,6,34.637097,50.877919,17,34.33056,47.067945,26,433,330,3,7,20,4700000
1996,5,2,31.166347,52.643878,15,29.608088,52.531371,15,270,199,1,6,3.69,1280000
1996,4,24,35.022797,50.36243,20,30.442516,49.10156,11,817,568,3,4,12,9508000
1996,5,24,36.632093,57.075729,9,36.299553,59.600696,9,335,242,2,0,10.33,3783000
1996,5,19,34.794169,48.513384,22,35.914878,47.022509,24,217,173,0,0,15,4700000
1996,3,18,29.610322,52.532202,15,35.693706,51.40766,7,931,620,0,0,15,8675000
1996,6,13,30.081565,53.141974,15,30.265858,51.980923,15,195,151,1,6,4,2500000
1996,2,6,39.639739,47.917413,2,38.070514,46.28669,0,339,301,1,6,2.8,2200000
1996,3,11,31.88814,54.358862,30,32.673187,51.66597,3,322,226,3,2,24,5475000
1996,2,31,35.723659,50.80476,4,32.675359,51.667572,3,433,311,1,6,3,2300000
1996,3,14,36.704549,52.647717,19,36.293309,59.607333,9,793,576,1,6,3,4500000
1996,5,31,31.893687,54.370911,30,25.36273,60.39494,14,1166,746,3,4,22,18500000
1996,1,29,37.144495,50.288805,29,34.326778,47.070363,26,599,498,1,6,3.67,3000000
1996,4,12,29.609829,52.540261,15,32.66884,51.664106,3,487,348,1,5,2.25,1592000
1996,5,21,34.48731,47.698368,26,36.172417,54.338268,13,763,509,1,6,4.5,3000000
1996,4,4,35.702287,51.40248,7,31.579987,54.448494,30,663,420,2,0,8,6360000
1996,1,17,35.69507,51.406943,7,29.611609,52.538943,15,931,614,2,8,9,5280000
1996,3,7,29.299497,51.187577,6,32.666913,51.659581,3,563,465,1,6,2.93,2000000
1996,1,14,36.138861,49.214995,12,35.707117,51.403909,7,245,177,1,5,2.1,1570000
1996,6,8,36.126429,59.009469,9,36.607864,57.549636,9,191,145,2,0,1,2200000
1996,2,28,37.137846,46.871024,0,35.694521,51.397649,7,514,341,1,6,2.5,4800000
1996,4,11,33.982316,50.684737,20,33.504871,49.050164,18,199,157,1,6,3,2450000
1996,5,3,36.298405,59.607987,9,35.244897,60.629925,9,177,140,1,1,4,1950000
1996,5,1,35.935034,50.813844,4,31.883855,54.360402,30,689,444,3,3,22,6300000
1996,4,3,34.317458,47.07431,26,35.741829,51.693851,7,533,380,1,6,2,2600000
1996,5,3,32.672932,51.663933,3,33.988062,51.440935,3,208,140,3,2,23,2429000
1996,2,10,36.47112,52.344895,19,35.700432,51.402833,7,183,197,0,0,10.5,4400000
1996,5,8,35.305816,50.496398,20,31.322903,48.675557,11,738,516,3,7,8.4,9800000
1996,2,20,31.893563,54.361375,30,34.326375,47.067334,26,925,635,1,6,3,4940000
1996,2,2,35.587872,53.391635,13,36.285048,50.012449,16,373,275,2,0,10,1700000
1996,6,13,38.069234,46.282775,0,36.544566,52.686254,19,834,611,2,0,10,7130000
1996,4,15,33.381543,52.374784,3,32.174487,54.07058,30,224,143,3,3,25,4358000
1996,2,8,27.179282,56.270645,21,34.091209,49.690775,20,1288,838,1,6,3.67,8833000
1996,2,7,34.505618,48.697481,22,31.325219,48.685408,11,537,400,1,6,1.5,2000000
1996,4,2,35.700547,51.398079,7,37.276417,49.579142,29,328,252,1,6,2.67,3100000
1996,5,23,35.712662,52.062027,7,35.707488,51.397063,7,76,76,3,2,22,4400000
1996,4,15,31.316269,48.675222,11,36.294781,59.609551,9,1633,1097,3,2,22,25050000
1996,4,25,35.785607,59.390892,9,29.609771,52.541823,15,1266,865,0,0,15,8232000
1996,3,29,35.585715,53.388168,13,36.281679,50.003369,16,373,275,1,6,3,3620000
1996,2,26,36.472248,52.345215,19,31.881446,54.368503,30,799,573,1,1,5.4,6900000
1996,6,28,33.454362,49.459896,18,29.605336,52.533087,15,710,507,2,0,10,3000000
1996,2,10,30.599096,50.235075,11,35.702446,51.403958,7,975,703,1,6,3,7061000
1996,5,26,29.271169,51.205231,6,29.612672,52.539868,15,227,211,1,6,2,3000000
1996,3,13,27.25549,57.173196,21,36.296671,59.603052,9,1357,964,1,6,4,6000000
1996,4,17,38.075856,46.282343,0,32.664458,51.667801,3,896,605,1,1,2,5210000
1996,5,2,32.626943,51.360981,3,32.469566,50.118623,23,157,148,2,3,10,1550000
1996,5,29,35.163598,47.807439,24,35.580624,53.392909,13,613,405,3,3,22,4700000
1996,4,2,29.487538,60.853411,14,31.022462,61.493554,14,212,147,1,8,2,2970000
1996,5,29,30.39712,55.988056,25,36.29347,59.602099,9,995,703,1,5,1,3000000
1996,3,21,32.336753,51.501851,3,35.699472,51.400007,7,502,314,2,0,2.75,5108000
1996,5,10,35.697428,51.395348,7,30.395512,55.999179,25,870,551,3,4,10,8700000
1996,5,9,34.329233,47.077429,26,35.813341,51.007345,4,513,359,3,2,20,7000000
1996,4,26,32.674591,51.667791,3,34.796844,48.508902,22,530,351,1,6,3,4050000
1996,2,20,38.203241,44.774757,1,34.799406,48.513923,22,615,510,1,5,2.2,4830000
1996,3,23,35.701702,51.40411,7,32.667074,51.667327,3,448,288,3,7,22,6367000
1996,2,9,36.298707,59.610495,9,31.886861,54.358442,30,921,639,2,0,10,4987000
1996,3,29,31.318607,48.679924,11,35.707316,51.407174,7,820,589,1,6,3,4130000
1996,5,4,36.137729,59.008298,9,36.209095,49.191716,12,1042,686,0,0,11.02,7500000
1996,3,21,33.505832,49.047063,18,35.699995,51.399191,7,411,294,3,4,10,3000000
1996,5,19,30.240394,57.059143,25,29.230222,56.609509,25,151,117,3,4,10,4500000
1996,2,23,35.702241,51.398287,7,33.9826,51.445574,3,247,173,1,6,2.58,1473000
1996,4,28,32.633286,51.363674,3,36.702157,45.144417,1,1010,770,2,0,10,8500000
1996,2,26,37.273404,49.582642,29,35.700045,51.394598,7,331,254,1,5,2,2250000
1996,4,17,27.186411,56.282416,21,27.271862,54.485176,21,215,167,1,6,3,3000000
1996,5,21,32.800983,51.693662,3,34.069359,47.968206,18,465,374,0,0,8.5,4280000
